run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean
8,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8266666666666667,0.8947555555555555,0.8863413163276345,0.94,0.9808,0.980607767112115,0.16666666666666663,0.19413333333333327,0.28508612802786015,0.47403638980138874,477.9101233155121,186.85521167888174,351.4084293654482,32.99403825061043,9.579154064523271,18.743364602122536
8,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8466666666666667,0.9150222222222222,0.9038654229009586,0.94,0.9792,0.9788043101939575,0.18666666666666665,0.16533333333333333,0.22499538823097776,0.3581984673191275,490.76988032607676,233.90345432269248,343.5227966291974,40.772679758818406,11.19664027916868,18.56747242676557
8,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8333333333333334,0.9107555555555557,0.9035171884393571,0.94,0.9776,0.9748196012250342,0.1466666666666666,0.18115555555555563,0.23646205896691963,0.46736276757494166,473.08311412540877,100.34057165279913,337.6246012560177,31.84986386238701,9.577971690681768,18.161471462000343
8,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.8266666666666667,0.9015111111111112,0.8848899423590171,0.94,0.9856,0.9856085988085989,0.19333333333333336,0.15964444444444437,0.22694141292027614,0.45691522354938785,455.3949066806148,230.65397839149205,324.7532745101072,27.78534428934575,8.402858049750789,16.716145829055506
8,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8,0.9080888888888888,0.8945889859638543,0.92,0.968,0.9633434271575558,0.20000000000000007,0.1930666666666666,0.26196288722662286,0.8016024819871537,440.3450138952678,261.7972112354944,348.95885801671386,28.74304349608062,11.993617808986142,17.303297666857105
8,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.84,0.9178666666666667,0.9084029896495278,0.96,0.9856,0.984831373135721,0.19333333333333336,0.18062222222222224,0.26102996179222715,0.5802820525459398,415.01542916281886,191.22088500640263,315.7427316504549,27.33909763139581,9.20079771863324,19.430076151850464
8,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8066666666666666,0.8867555555555555,0.8740497284342905,0.9,0.976,0.9761219580685848,0.20000000000000007,0.1685333333333333,0.26523541528283123,0.33685990904301644,450.2528414454484,139.23399306611137,328.97878207051707,28.65861189010412,10.923609588638962,17.668273047656452
8,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.82,0.8958222222222222,0.8930877182061413,0.94,0.9616,0.9637399554260371,0.20000000000000007,0.194311111111111,0.28676946124445213,0.2902670430495933,414.9226194824603,223.8000658134912,318.6557580251564,32.693901957880605,13.507523688021179,19.6820916988189
8,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8066666666666666,0.8858666666666667,0.8808730852334109,0.92,0.9776,0.9729842799124668,0.16666666666666663,0.16622222222222227,0.25497566600141286,0.7562753017088983,481.42205615428946,228.96647371504824,348.64082551616895,36.55573453822092,10.04520207166081,18.138721399881995
8,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8333333333333334,0.8944,0.8933897107081508,0.9,0.9728,0.9727398321485279,0.18000000000000005,0.19928888888888885,0.2979605379240937,0.4634243629051992,419.3855534680497,222.5255650304816,309.4652509530624,28.743772368728948,10.375713245409859,17.95508848542118
8,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8133333333333334,0.8949333333333334,0.8942602574233411,0.96,0.9808,0.9800437578524536,0.17333333333333334,0.18400000000000016,0.23862367134911844,0.3954290128620752,424.3771261363171,181.01059320068347,278.57079045771394,29.83690612511835,9.958365113120273,18.19195962758375
8,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8533333333333334,0.8997333333333333,0.8723601252524934,0.92,0.9792,0.9778136150653314,0.21999999999999997,0.19982222222222212,0.2805543455335906,0.5363677458143553,365.35980379201857,129.0464092710778,274.6957981073044,38.85721264126844,9.557263965585255,19.30680247089736
8,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8333333333333334,0.9045333333333333,0.897215327211262,0.92,0.9776,0.9760536002009688,0.20000000000000007,0.1928888888888889,0.2679049384121297,0.38903453569819224,382.3910718318184,155.45586791005059,278.94236666998347,28.10755629570467,10.636708842094222,17.448910052703987
8,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8266666666666667,0.9089777777777778,0.9115544105736997,0.9,0.9696,0.9698956066422333,0.18000000000000005,0.15644444444444439,0.20920364601478236,0.43672163077551757,350.7494792971199,198.93441474606698,268.0280263605622,25.589985627218706,13.57893436766405,18.989492346542672
8,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8133333333333334,0.9011555555555556,0.8965517818180053,0.94,0.9712,0.9724023596540761,0.20666666666666667,0.19822222222222208,0.31684390420913433,0.29534466956728356,330.9695204137789,114.56927395343631,241.20581068312472,30.928954568095868,11.513926289934506,17.84010061415492
8,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.8066666666666666,0.9011555555555556,0.8976034756351989,0.92,0.9808,0.9804993293510456,0.19999999999999996,0.18115555555555563,0.19887508590079261,0.35599378393247216,348.5562625252023,140.16423632204348,226.90778597770822,28.580665548042674,9.658550887224308,17.578658094178202
8,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8266666666666667,0.8887111111111111,0.8775069188559029,0.98,0.976,0.9713314690254642,0.20000000000000007,0.18808888888888886,0.2572519359509301,0.4231481817579966,327.027874905599,133.70506546955198,221.34326509914928,29.79435126237066,9.039375442321607,18.169118228334973
8,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.8,0.8936888888888891,0.906108406466563,0.92,0.976,0.9771243616287095,0.20000000000000007,0.18417777777777766,0.20992584466199682,0.30950350659192405,341.39958636291016,115.08155144744943,233.95387285505717,30.567078805161596,11.028227253329177,18.18138125041065
8,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.7733333333333333,0.9029333333333334,0.905480274932918,0.92,0.9776,0.9782268147311626,0.19333333333333336,0.1758222222222222,0.23256900915873702,0.4917730727495041,296.42835171201256,105.94256361511175,202.77231848726404,26.742392944461525,10.85750595191194,17.582525373009297
9,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.05,50.0,50.0,50.0
9,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.8266666666666667,0.9150222222222222,0.8840726896424946,0.88,0.9583999999999999,0.9614101310455885,0.15333333333333332,0.15431111111111107,0.1686386427326474,0.10843468690908076,253.94312447889016,124.1204917524712,171.3458507737337,37.65613770387178,26.25001467895529,29.903440703467293
9,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8666666666666667,0.9251555555555556,0.8978635130693609,0.88,0.9552,0.9594784773812908,0.15333333333333343,0.16266666666666663,0.18934466671461692,0.04036760187475791,316.65871646390906,139.3156957320915,222.74685321615297,27.23974523890018,17.530031380855288,20.871175877556542
9,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.8333333333333334,0.9016888888888889,0.8978607322959334,0.92,0.9776,0.9760536002009688,0.18000000000000005,0.13884444444444433,0.14316921916978442,0.16439895946914568,339.02826954834535,127.91909696809425,251.53114386587384,27.772354143448837,13.50204087022284,19.437757792777735
9,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.86,0.9226666666666666,0.9018745268728406,0.88,0.9696,0.9709657571036882,0.14666666666666672,0.15022222222222226,0.17850463343117828,0.21837486362821806,436.88237289022015,196.44385493239065,301.400518881587,33.623303217269495,12.820236808440502,18.321076753036856
9,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.84,0.9072,0.8786531480530153,0.9,0.9712,0.9668739133064481,0.18000000000000005,0.14897777777777788,0.18760618649801497,0.3946882447863763,550.2760095746726,305.0846084475111,373.1282812846037,33.8827035141958,12.472532860712484,19.574747802719347
9,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.8533333333333334,0.9191111111111112,0.9050952902964896,0.9,0.9743999999999999,0.972469131930902,0.14666666666666672,0.16035555555555558,0.22524319314711716,0.38343661452456435,453.29206342181243,230.74240291165137,359.39755764995346,29.00472071488109,11.48635584978772,18.63881412680004
9,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8333333333333334,0.9182222222222223,0.9039257657640258,0.9,0.9712000000000001,0.9702765469047337,0.14666666666666672,0.13777777777777767,0.21660206061743714,0.5152549573530488,525.9168142113019,173.20934037264584,404.2766628092929,34.6883816944088,11.823425927563154,18.48661481807573
9,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.86,0.9212444444444444,0.9101414013953422,0.94,0.9743999999999999,0.9731619940559892,0.18666666666666665,0.16657777777777794,0.21712972521725504,0.5543284375771703,456.15515421924715,225.6891174804127,380.3779973374184,31.351408194281298,11.576624711943989,17.827534433474764
9,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.8666666666666667,0.9264000000000001,0.9102711762467346,0.92,0.976,0.9804974789915967,0.15333333333333332,0.1802666666666668,0.25822290418791316,0.3105503974035072,487.46813076682565,240.64265301670574,403.505299089658,22.717731556334975,10.899297757860417,16.278538304222145
9,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.8666666666666667,0.9123555555555556,0.8988908262980317,0.9,0.9823999999999999,0.9841530882910194,0.14666666666666672,0.15039999999999998,0.24928334641399508,0.3174126391198972,529.3006210773833,256.18974513020913,383.47049553901206,35.66476245703491,9.995558731754143,18.718338196060895
9,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8533333333333334,0.912,0.9041745040640558,0.94,0.9696,0.9717135549527289,0.19999999999999996,0.16462222222222223,0.18973286364820174,0.4130608376546893,500.9766674304237,239.2820137637782,356.29519759471293,30.55586812565774,10.797249558676434,17.59084180947334
9,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.82,0.8958222222222222,0.8838859943789252,0.96,0.9808,0.9758857044138913,0.17333333333333334,0.18346666666666678,0.26297597646157667,0.5337382681753018,485.60667859627864,251.10764811842088,363.3997388849466,37.463982164792114,8.563112764850139,18.041225905402733
9,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8066666666666666,0.9002666666666667,0.8795961740247796,0.92,0.9728,0.9708719740582255,0.18666666666666676,0.1758222222222222,0.24658045134420592,0.5519371289549917,474.3146719369068,201.9025718376435,352.9533653164375,37.80629009780125,11.059803985294957,20.69067495815578
9,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.8533333333333334,0.8956444444444445,0.8662382485025595,0.94,0.9680000000000001,0.9689407867494824,0.2333333333333334,0.19199999999999995,0.2616544969573251,0.5085619984644533,508.66650628130543,227.59561758065718,382.9660771524282,31.980246095695996,11.562814955654808,18.247002643001995
9,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.82,0.9093333333333333,0.8947303231551104,0.9,0.9808000000000001,0.9815943360986841,0.19333333333333336,0.18204444444444434,0.2550839587140221,0.44056700473254773,486.0116701684153,235.02880672892715,344.3802532484151,39.09307809295676,10.54953740580743,21.067336284563144
9,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8466666666666667,0.9153777777777778,0.9029284795953315,0.92,0.9776,0.9764162760059234,0.16000000000000003,0.18257777777777784,0.253461480637609,0.4246155249763981,410.8401812800232,185.6019520106713,304.94189255496485,24.161159818133278,10.511988606680072,16.535620051469962
9,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.82,0.9210666666666667,0.9163878381184523,0.92,0.9648000000000001,0.9643755198272361,0.16000000000000003,0.15075555555555542,0.2250014420063735,0.3435426543412522,455.98698923957136,160.01424384454762,323.50355877147933,51.44398100177686,12.902042750540044,23.204503197720737
